snapshot-date	fnsku	sku	product-name	quantity	fulfillment-center-id	detailed-disposition	country
2020-08-26T03:00:00+04:00	X0017LQBFR	VAN92-Z1AKUP-FRPK1A-N1S1	Tablette Z1 Nouvelle Version Rose	56	LIL1	SELLABLE	FR
2020-08-26T03:00:00+04:00	X0017LQ9Y5	VAN92-Z1AKUP-FRBU1A-N1S1	Tablette Z1 Nouvelle Version Blue	56	LIL1	SELLABLE	FR
2020-08-26T03:00:00+04:00	X0017H9QU3	VAN92-4D0001-DECR1A-N1S1	vankyo Glass Screen Protector (2 Pack) MatrixPad S7 7 Inch Tablet Tempered Glass Screen Protector, High Definition Scratch Resistant	170	STR1	SELLABLE	DE
2020-08-26T03:00:00+04:00	X0017H681X	VAN92-3D0001-DEGY1A-N1S1	vankyo Protective Case for S7 Tablet	100	LEJ1	SELLABLE	DE
2020-08-26T03:00:00+04:00	X0017H2SXZ	VAN92-S10FAX-ITBK3A-N2S1	Vankyo S10 Tablette 10 pouces avec processeur Quad-Core, 32 Go ROM 2 Go RAM, Android 9.0, appareil photo 8 Mpx, Wi-Fi	276	TRN1	SELLABLE	IT
2020-08-26T03:00:00+04:00	X0017H2SXZ	VAN92-S10FAX-ITBK3A-N2S1	Vankyo S10 Tablette 10 pouces avec processeur Quad-Core, 32 Go ROM 2 Go RAM, Android 9.0, appareil photo 8 Mpx, Wi-Fi	1	TRN1	DISTRIBUTOR_DAMAGED	IT
2020-08-26T03:00:00+04:00	X0017CTGXF	VAN92-2A0011-ITBK0A-N1S8	SNAPTAIN A10 Accessori Kit, Eliche di Ricambio, Protezioni delle Eliche, Vite, Cacciavite, Cavo USB	302	TRN1	SELLABLE	IT
2020-08-26T03:00:00+04:00	X0017CTGU3	VAN92-1A0006-ITWH0A-N1S5	SNAPTAIN A10 Mini Drone Batterie Kit 3.7V 380mA, Due Cavo USB di per Batterie, Batteria Ricaricabile Li-po modulare (2 Pezzi)	320	TRN1	SELLABLE	IT
2020-08-26T03:00:00+04:00	X0017A26GV	VAN92-A10XXX-FRWH0A-N1S2	SNAPTAIN A10 Drone Pliable avec CamÃ©ra HD 720P WiFi FPV, ContrÃ´le par voix et gestes, G-senseur, Vol de Trajectoire, Mode sans TÃªte, 360Â° Flips, Maintien d'altitude, pour Les DÃ©butants et Les Enfants	464	ORY4	SELLABLE	FR
2020-08-26T03:00:00+04:00	X00179YGSD	VAN92-A10XXX-DEGY0A-N1S2	SNAPTAIN A10 Mini Faltbare Drohne mit 720P HD-Kamera FPV WiFi RC Quadcopter mit Sprachsteuerung, Gestensteuerung, Flugbahn, Kreisflug, 3D-Flips, G-Sensor, Kopfloser Modus	150	PAD1	SELLABLE	DE
2020-08-26T03:00:00+04:00	X00179YGSD	VAN92-A10XXX-DEGY0A-N1S2	SNAPTAIN A10 Mini Faltbare Drohne mit 720P HD-Kamera FPV WiFi RC Quadcopter mit Sprachsteuerung, Gestensteuerung, Flugbahn, Kreisflug, 3D-Flips, G-Sensor, Kopfloser Modus	70	MUC3	SELLABLE	DE
2020-08-26T03:00:00+04:00	X00179YGSD	VAN92-A10XXX-DEGY0A-N1S2	SNAPTAIN A10 Mini Faltbare Drohne mit 720P HD-Kamera FPV WiFi RC Quadcopter mit Sprachsteuerung, Gestensteuerung, Flugbahn, Kreisflug, 3D-Flips, G-Sensor, Kopfloser Modus	216	LEJ3	SELLABLE	DE
